gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1,0,0,0,22,1,0,1,2,0,0,0,0,0,0,0,2,101.27,661.55,0
0,0,1,1,69,1,2,1,0,0,0,2,0,0,0,1,2,101.49,4116.9,0
1,0,1,1,57,1,0,1,0,2,2,0,2,0,0,1,1,112.43,4494.65,0
1,1,1,0,55,1,2,1,0,0,2,0,2,2,0,1,2,121.83,4259.3,1
0,0,0,0,69,1,0,0,2,0,2,2,0,0,1,1,1,84.56,3282.75,0
1,0,0,0,15,1,0,2,1,1,1,1,1,1,0,1,2,39.93,55.7,0
1,0,1,0,23,1,0,0,2,0,0,2,0,2,1,1,3,72.79,1274.45,0
0,0,1,1,37,1,0,2,1,1,1,1,1,1,0,1,1,41.48,493.95,0
0,0,1,1,35,1,2,1,0,2,2,0,2,2,0,1,0,128.74,2239.65,1
0,0,0,0,20,1,2,1,0,0,0,0,0,0,0,0,3,95.12,480.75,1
1,0,0,0,11,1,2,1,0,0,0,0,2,2,0,1,2,117.33,635.6,1
1,0,0,0,69,1,0,1,0,2,2,0,2,2,0,1,2,118.01,5038.15,0
0,0,0,0,24,1,2,1,0,2,0,0,0,0,0,1,3,98.13,324.2,0
0,0,0,0,12,1,0,2,1,1,1,1,1,1,0,0,1,50.68,19.55,0
1,0,1,1,50,1,2,1,2,2,0,2,2,0,0,0,2,138.81,2793.55,0
1,0,0,0,29,1,2,1,2,0,0,0,2,2,0,1,2,127.79,2095.0,1
1,0,0,0,17,1,0,0,0,2,0,2,0,0,0,1,3,69.15,648.65,0
0,0,1,1,9,0,1,0,0,0,0,2,0,0,0,1,3,52.8,95.05,1
0,0,1,1,47,1,2,2,1,1,1,1,1,1,1,1,1,46.8,917.15,0
1,0,1,0,27,1,2,0,2,0,0,2,0,0,1,1,2,83.72,1346.9,0
1,0,0,0,61,1,2,1,0,0,2,0,0,0,0,0,1,101.51,4242.35,1
0,1,0,0,40,0,1,0,0,0,0,0,2,2,0,1,2,71.27,672.7,0
1,0,1,0,63,1,2,1,2,2,2,2,2,2,2,0,2,148.06,6561.25,0
1,0,0,0,12,1,0,1,0,2,2,0,0,2,0,0,2,95.65,268.45,0
0,0,1,1,71,1,2,1,2,0,2,2,2,2,2,0,2,125.25,7337.55,0
1,1,0,0,15,1,0,1,0,0,0,0,0,0,0,1,3,97.93,331.9,1
0,0,1,1,69,1,2,0,2,2,2,2,2,2,2,0,1,109.95,5194.05,0
1,0,1,1,72,0,1,0,2,2,2,2,2,2,2,1,1,89.99,4478.85,0
0,0,1,1,72,1,0,1,0,2,2,0,2,2,0,1,2,118.63,6283.3,1
1,0,0,0,43,1,2,1,2,2,0,0,0,2,0,1,1,126.98,2659.4,1
1,0,0,0,21,1,0,0,0,0,0,2,0,2,0,0,3,89.94,196.9,0
1,0,0,1,29,1,2,2,1,1,1,1,1,1,0,1,1,46.49,439.2,0
1,0,0,0,13,1,0,2,1,1,1,1,1,1,0,1,3,52.89,19.5,0
1,0,0,0,38,1,0,1,0,2,2,2,0,0,0,1,2,108.43,2107.15,0
1,1,0,0,62,1,0,0,0,0,2,2,0,0,1,1,2,74.03,3035.8,0
0,0,0,0,72,1,2,2,1,1,1,1,1,1,2,0,1,57.21,1866.45,0
1,0,0,0,72,1,0,2,1,1,1,1,1,1,2,0,0,29.31,1430.95,0
1,0,1,1,68,1,0,2,1,1,1,1,1,1,1,1,1,42.19,1071.6,0
1,0,1,1,72,1,2,0,2,2,2,2,2,2,2,0,1,112.73,6457.15,0
0,0,1,0,34,1,2,2,1,1,1,1,1,1,1,0,3,44.22,684.05,0
0,0,0,0,53,1,2,1,2,2,2,2,2,2,2,1,3,127.24,3914.05,0
0,0,1,1,59,1,0,1,0,0,0,0,0,0,2,1,1,88.47,3842.6,0
0,0,1,1,46,1,0,2,1,1,1,1,1,1,2,0,3,28.02,670.35,0
1,0,1,0,72,1,2,1,2,2,2,0,2,2,2,1,2,142.08,7880.25,0
1,0,0,1,5,1,0,2,1,1,1,1,1,1,0,1,3,52.03,19.2,0
1,0,0,0,17,0,1,0,0,0,0,0,0,2,0,1,3,54.49,298.45,1
0,1,1,0,44,1,0,1,0,0,2,2,2,0,0,0,2,107.51,3371.75,0
1,0,0,0,17,0,1,0,0,2,0,2,0,0,0,0,3,42.18,442.45,0
1,0,1,1,0,1,0,2,1,1,1,1,1,1,1,0,3,35.17,20.4,0
1,0,1,0,72,0,1,0,2,2,0,2,0,0,2,1,1,70.46,2345.55,0
0,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,45.31,25.25,0
0,0,0,0,29,1,2,0,2,0,2,0,0,0,0,1,3,76.49,1156.35,0
1,1,1,0,72,1,2,1,0,2,0,0,2,0,0,1,2,110.32,6143.15,1
1,0,0,0,4,1,0,1,0,2,0,0,0,0,0,1,2,90.43,144.8,0
1,0,1,1,29,1,0,2,1,1,1,1,1,1,0,0,3,27.99,414.95,0
1,0,0,0,36,1,2,1,0,0,0,0,2,0,0,1,2,102.0,1059.55,1
1,0,0,0,25,1,0,2,1,1,1,1,1,1,0,0,3,32.04,181.8,0
1,0,0,0,43,1,0,0,2,0,2,2,2,2,1,0,2,105.12,2212.55,0
1,0,0,1,33,1,2,1,0,0,0,2,0,0,0,1,2,106.93,2180.55,1
1,0,1,1,12,1,0,1,0,0,0,0,2,2,0,0,3,103.45,89.15,1
0,1,0,0,24,1,0,2,1,1,1,1,1,1,0,1,3,41.86,459.95,0
1,1,0,0,28,1,2,1,0,0,0,0,0,0,0,1,2,94.83,1036.75,1
0,1,0,0,51,1,0,1,0,2,0,0,0,0,0,1,2,88.5,2276.95,1
0,0,0,0,15,1,0,2,1,1,1,1,1,1,1,0,3,21.78,211.95,0
1,0,0,0,7,1,2,2,1,1,1,1,1,1,0,1,3,36.8,25.0,0
1,1,0,1,49,1,2,1,2,0,0,0,0,0,0,1,3,94.24,3162.65,0
0,0,1,1,21,1,0,2,1,1,1,1,1,1,2,0,3,40.9,210.65,0
1,0,1,1,63,1,2,0,2,2,0,2,0,0,2,1,1,87.6,3566.7,0
0,0,0,0,36,1,2,0,0,0,0,0,2,2,1,1,1,100.93,2080.1,0
1,1,1,0,51,1,2,1,0,0,2,0,2,0,0,1,2,100.93,4040.2,0
1,0,1,1,70,1,0,0,2,2,2,2,2,2,2,1,2,100.19,5186.0,0
0,0,0,0,17,1,0,0,0,0,0,0,0,2,0,1,2,70.14,196.15,1
0,0,1,1,29,1,0,0,2,2,0,2,0,0,1,1,3,79.98,1087.45,0
1,1,0,0,72,1,2,2,1,1,1,1,1,1,2,0,1,46.86,1672.15,0
0,0,1,1,25,1,0,0,0,2,0,2,0,0,0,0,2,78.59,1206.05,1
1,0,0,1,49,0,1,0,2,0,0,2,0,0,1,0,1,38.99,1113.95,0
1,0,0,0,16,1,0,2,1,1,1,1,1,1,0,0,3,49.51,107.05,0
0,0,0,0,11,1,0,2,1,1,1,1,1,1,0,0,3,43.71,38.15,0
1,0,1,1,72,1,2,0,2,2,2,2,2,2,2,0,1,116.76,6339.3,0
1,0,0,1,16,1,0,2,1,1,1,1,1,1,0,0,3,21.29,184.1,0
1,0,1,1,72,1,2,2,1,1,1,1,1,1,2,0,3,52.96,1688.9,0
0,0,1,0,28,1,2,1,0,0,0,0,2,0,0,1,2,96.99,1378.25,1
0,0,0,0,16,1,0,2,1,1,1,1,1,1,0,1,3,37.09,137.6,0
1,0,0,0,8,0,1,0,2,2,2,2,0,0,0,1,3,74.72,219.0,1
1,0,1,1,25,1,2,0,0,0,0,0,0,0,1,1,1,73.61,1067.15,1
1,0,0,0,15,1,0,1,0,0,0,0,2,0,0,1,2,94.14,79.55,1
0,1,1,0,61,1,0,1,0,0,0,0,0,0,0,1,2,97.42,3444.85,1
1,0,0,0,28,1,0,2,1,1,1,1,1,1,2,0,1,42.34,369.05,0
0,0,1,0,72,1,2,1,2,2,2,0,2,2,2,1,0,127.54,7553.6,0
1,0,0,0,12,1,2,1,0,0,0,0,2,0,0,0,2,108.31,84.5,1
0,1,1,0,34,1,0,1,0,0,0,0,0,0,0,1,2,86.27,1813.1,0
1,0,0,0,72,0,1,0,2,0,2,2,2,0,1,1,0,72.45,3321.35,0
1,0,0,0,43,1,0,2,1,1,1,1,1,1,1,0,1,43.34,707.5,0
0,1,1,0,72,1,2,1,2,2,0,0,2,2,1,1,2,129.63,7112.15,0
1,1,1,0,72,0,1,0,2,2,2,2,2,2,2,1,1,99.84,4641.1,0
1,0,1,0,72,1,2,1,0,2,2,2,2,2,2,1,1,136.16,7690.9,1
1,0,0,1,17,1,0,0,0,2,0,0,0,0,0,1,2,77.9,49.9,0
1,0,0,0,63,0,1,0,0,2,0,0,0,0,0,0,0,46.08,1380.1,1
0,1,0,0,10,0,1,0,0,0,2,0,0,0,0,1,2,38.26,78.65,1
0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,1,3,63.9,45.4,1
0,0,1,0,55,1,0,0,0,2,2,0,0,2,1,1,2,81.76,3094.65,0
0,0,1,0,69,1,2,1,0,0,2,2,2,2,1,1,0,128.1,6518.35,0
0,0,1,0,41,1,0,1,0,2,0,0,0,2,0,0,0,102.57,2585.95,1
0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,2,75.06,82.7,0
0,0,0,0,16,1,0,2,1,1,1,1,1,1,0,0,2,25.84,58.85,1
0,0,0,0,19,1,0,1,0,0,0,2,0,2,0,1,1,103.17,425.9,1
0,0,1,1,72,1,2,0,2,2,2,2,2,2,2,0,0,112.88,6342.7,0
1,0,1,0,47,1,2,0,2,0,0,0,0,0,0,1,3,67.25,2030.75,0
1,0,1,1,72,1,2,1,0,0,2,2,2,2,2,1,0,131.34,6700.05,0
0,0,0,1,71,1,2,1,0,2,0,2,2,2,1,1,0,133.58,7244.7,0
1,0,0,1,57,1,2,1,0,0,0,0,0,0,0,0,1,91.75,3678.3,1
1,0,1,1,66,1,2,0,2,0,0,2,2,0,2,1,1,111.69,3486.65,0
1,0,1,1,41,1,0,2,1,1,1,1,1,1,1,0,2,30.66,411.15,0
0,0,0,1,20,1,2,0,0,0,2,0,0,0,1,1,3,65.08,937.5,1
0,0,1,1,72,1,2,2,1,1,1,1,1,1,2,1,3,40.26,1559.15,0
1,0,1,0,29,0,1,0,0,0,2,0,2,0,1,1,1,59.62,970.4,0
1,1,0,0,32,1,2,1,0,2,2,0,2,2,0,1,2,113.49,2483.5,1
1,1,1,0,35,0,1,0,0,0,2,2,0,0,0,0,3,59.2,828.2,0
0,0,0,0,52,1,2,1,0,0,2,0,2,2,0,1,2,139.73,3810.55,0
0,0,0,0,32,1,0,1,0,0,0,0,0,0,0,1,2,77.51,1493.2,0
1,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,3,67.37,45.8,0
0,0,0,0,16,1,2,1,0,0,0,0,0,0,0,1,3,103.41,777.3,0
1,0,0,0,18,1,0,1,0,2,0,0,0,2,0,1,2,110.53,556.35,1
1,0,1,0,59,1,2,1,2,2,0,0,0,2,1,1,1,133.67,4911.05,0
0,0,0,0,19,1,0,2,1,1,1,1,1,1,0,1,3,36.79,187.35,0
0,0,0,0,22,0,1,0,2,2,0,2,0,2,0,0,1,86.84,307.6,0
1,0,1,1,61,1,2,0,2,2,2,2,2,2,2,1,3,110.02,4318.35,0
0,0,1,1,72,1,2,0,2,2,2,2,0,2,1,1,2,95.32,4820.55,0
0,0,0,0,58,0,1,0,2,2,2,0,2,2,2,1,0,93.78,3038.55,0
0,0,1,1,43,1,2,0,2,2,0,0,0,0,0,1,1,76.51,2136.9,0
1,0,1,0,72,1,2,1,0,2,2,0,2,2,1,1,0,134.27,7472.15,0
0,0,0,0,27,1,0,0,2,2,0,0,0,0,0,0,2,72.31,389.1,1
1,0,1,0,53,1,0,0,2,0,2,0,0,0,2,0,1,63.11,2296.25,0
0,1,0,0,14,1,2,1,0,0,0,0,2,0,0,1,2,95.38,187.45,1
0,0,0,0,22,1,0,0,0,2,0,0,2,2,0,1,0,94.29,261.25,1
1,0,0,0,14,0,1,0,0,0,0,0,0,0,0,0,3,35.79,38.45,0
1,0,0,0,21,1,0,1,0,0,0,0,2,0,0,0,2,96.17,299.2,1
1,0,0,0,72,1,2,0,2,0,0,2,0,0,1,0,1,74.7,3043.6,0
1,0,1,1,72,1,2,2,1,1,1,1,1,1,1,0,1,36.92,1506.4,0
1,0,0,0,23,1,0,2,1,1,1,1,1,1,1,1,3,34.1,163.7,0
1,0,0,0,18,1,2,1,0,2,2,0,2,2,0,1,0,127.01,323.25,1
1,0,0,0,24,1,2,1,0,0,2,2,0,2,0,1,0,91.83,1640.0,0
0,0,0,0,12,1,2,1,0,0,0,0,2,0,0,1,2,113.8,762.1,1
1,0,1,1,58,1,0,0,2,0,2,2,2,2,2,0,3,90.64,3846.35,0
0,0,0,0,72,1,0,0,2,2,2,2,2,2,2,1,1,93.11,5646.6,0
1,0,0,0,18,1,0,0,0,0,0,0,2,0,0,1,3,61.95,53.5,1
0,0,1,0,17,1,0,2,1,1,1,1,1,1,1,0,0,42.65,79.05,0
0,0,0,0,18,0,1,0,0,0,0,0,0,0,0,1,3,56.81,25.1,1
1,0,0,1,33,1,0,0,0,2,0,2,0,0,1,1,1,73.31,1516.6,0
0,0,0,0,56,1,0,0,0,2,0,0,2,0,1,1,1,82.1,2224.5,0
1,0,0,0,11,1,0,1,0,0,2,0,0,2,0,0,2,109.11,888.75,0
0,0,1,0,72,0,1,0,0,2,2,2,2,2,2,1,1,87.33,4310.35,0
1,0,0,1,17,1,0,2,1,1,1,1,1,1,0,0,3,32.37,42.9,0
1,1,1,0,39,1,0,1,0,2,2,0,0,0,0,1,3,112.4,2365.15,1
0,0,0,0,26,1,0,2,1,1,1,1,1,1,1,0,3,37.48,353.65,0
0,0,1,0,67,1,2,1,0,2,2,0,2,0,0,1,1,116.7,5073.1,0
0,0,0,0,72,1,2,1,2,0,0,0,0,0,0,1,0,98.6,4526.85,0
0,0,0,0,7,1,0,0,2,0,0,2,0,0,0,0,2,70.64,308.25,1
0,1,0,0,19,1,0,2,1,1,1,1,1,1,0,1,2,46.97,19.45,1
1,1,0,0,27,1,2,1,0,0,0,0,0,0,0,1,2,99.13,678.45,0
1,0,0,0,35,1,0,0,0,0,0,2,0,0,0,0,0,51.66,1237.3,0
0,0,0,0,58,1,0,2,1,1,1,1,1,1,2,0,1,42.75,1023.95,0
0,0,1,0,72,1,2,1,2,2,2,2,2,2,2,1,0,150.43,8182.75,0
0,0,0,1,51,1,0,1,2,2,0,2,2,2,1,1,1,127.49,4532.3,0
1,0,0,0,69,1,2,2,1,1,1,1,1,1,2,1,0,41.86,1444.05,0
0,0,0,0,15,1,0,2,1,1,1,1,1,1,0,0,3,36.03,19.1,0
1,0,1,1,72,1,2,1,0,2,2,0,2,2,2,1,2,118.9,7372.65,1
1,0,1,0,72,1,2,1,2,2,0,2,0,2,2,1,0,111.36,7325.1,0
1,0,1,0,42,1,2,1,0,0,0,0,2,2,0,1,2,113.92,3474.2,0
1,0,0,0,18,1,0,0,0,0,2,2,2,2,0,0,0,93.64,392.65,0
0,0,0,0,29,1,2,1,0,2,2,0,0,0,0,1,2,109.25,1058.6,1
0,1,0,0,50,1,0,1,0,2,2,0,0,2,1,0,1,104.97,3990.75,0
0,1,1,1,72,1,2,1,0,2,2,2,2,2,1,1,2,143.99,7475.85,0
1,0,0,0,51,1,0,2,1,1,1,1,1,1,1,0,1,32.01,835.5,0
0,1,1,0,47,1,2,1,0,0,0,0,2,0,0,1,1,107.13,2628.6,1
0,0,1,0,72,1,2,2,1,1,1,1,1,1,2,1,1,38.97,1718.35,0
0,1,0,0,25,1,0,0,0,0,0,2,2,0,0,0,2,75.09,1023.9,1
1,1,1,1,72,1,0,2,1,1,1,1,1,1,1,0,0,37.26,1193.55,0
1,0,0,0,36,1,0,1,0,0,0,0,0,0,0,1,1,91.58,1205.5,0
1,0,1,1,70,1,0,0,2,2,0,2,2,2,2,0,0,109.27,5776.45,0
1,0,0,0,18,1,0,2,1,1,1,1,1,1,0,0,3,35.27,78.9,0
0,0,1,1,38,0,1,0,2,2,0,2,0,0,0,0,1,46.88,1025.15,0
0,0,0,0,44,0,1,0,0,2,0,0,0,0,0,1,2,61.56,856.35,1
1,0,0,1,9,1,0,2,1,1,1,1,1,1,0,0,1,32.53,122.0,0
1,0,1,0,72,1,2,1,0,2,2,0,2,0,1,1,0,113.03,6602.9,0
1,0,1,0,32,1,0,0,2,0,0,2,2,2,1,0,0,94.84,1712.9,0
0,1,1,0,72,1,2,0,2,2,2,2,0,2,2,0,0,97.63,5682.25,0
1,0,0,0,9,1,0,1,0,0,0,2,0,0,0,1,3,83.0,74.3,0
1,0,1,0,72,0,1,0,0,2,2,2,0,2,1,1,0,77.95,3635.15,0
0,0,1,1,52,1,0,2,1,1,1,1,1,1,0,0,0,16.65,702.9,0
0,1,0,0,60,1,2,1,0,0,0,2,2,2,0,1,2,127.39,3734.25,1
0,0,0,0,32,1,0,1,0,0,0,0,0,0,0,1,2,99.25,1144.5,1
0,0,1,1,57,1,2,1,0,2,2,2,2,2,1,1,0,136.33,4454.25,0
0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,1,2,62.87,45.3,1
1,0,0,0,9,0,1,0,0,0,0,2,0,0,0,0,0,50.89,75.6,1
1,0,0,0,24,1,0,1,0,0,2,0,0,0,0,0,2,91.1,1117.55,0
1,1,0,0,13,1,0,1,0,2,2,2,0,2,0,1,1,115.65,180.25,1
1,0,0,0,7,1,0,2,1,1,1,1,1,1,0,0,3,44.83,19.8,1
1,0,1,1,29,1,2,0,0,2,2,2,2,0,0,1,2,84.04,930.05,0
1,0,0,0,25,1,0,2,1,1,1,1,1,1,0,0,3,37.88,110.15,0
0,0,0,0,16,1,0,1,0,2,0,0,0,0,0,1,0,92.83,333.6,1
0,0,1,1,22,1,0,1,0,2,0,2,2,2,0,1,3,128.53,465.05,1
0,0,1,0,33,1,0,1,2,0,2,0,2,2,0,0,2,114.22,1669.4,0
0,0,0,0,53,1,0,1,2,0,0,0,0,0,0,0,1,100.46,3545.1,0
0,0,0,0,11,1,0,0,0,0,2,2,0,2,0,0,3,83.68,504.05,0
1,0,0,0,26,0,1,0,0,0,0,0,0,0,0,1,3,44.66,440.2,0
1,0,1,1,27,1,0,1,2,0,0,0,0,0,0,0,3,100.35,1151.55,0
0,0,0,0,32,1,0,1,2,0,2,2,0,2,1,1,0,112.78,2475.35,0
0,0,0,0,42,1,2,0,2,0,0,0,0,0,0,0,2,75.23,1249.25,0
0,1,0,0,25,1,0,1,0,2,0,0,0,0,0,0,2,101.64,317.75,0
1,0,0,1,41,1,0,2,1,1,1,1,1,1,1,0,3,33.63,535.05,0
0,0,0,0,32,1,0,2,1,1,1,1,1,1,0,0,3,41.22,461.3,0
1,0,0,0,23,1,0,0,0,0,0,0,0,0,0,0,3,72.0,431.0,1
1,0,1,0,25,1,0,0,0,0,2,0,0,0,0,1,3,73.29,878.35,1
1,1,0,0,20,1,2,1,0,0,0,0,2,2,0,1,2,125.1,335.75,0
0,0,1,1,72,0,1,0,2,2,2,2,0,0,2,0,0,65.29,3121.4,0
1,0,0,0,29,1,0,2,1,1,1,1,1,1,1,0,3,44.72,324.8,0
1,0,0,0,35,1,2,0,0,0,0,0,2,2,0,0,3,98.42,1394.55,0
1,1,0,0,53,1,2,1,0,2,0,0,0,2,0,0,2,97.17,3413.25,0
1,0,0,0,51,1,0,1,0,2,2,0,2,2,0,1,2,118.15,3143.65,0
1,0,1,1,36,1,0,2,1,1,1,1,1,1,1,0,3,43.28,439.75,0
1,0,1,0,23,1,0,0,0,0,0,2,0,0,0,0,0,76.16,664.4,0
0,0,1,0,65,1,0,0,2,2,2,2,0,2,2,1,3,96.3,4759.55,0
0,0,0,0,50,1,0,2,1,1,1,1,1,1,1,1,3,50.52,1033.0,0
1,0,1,1,67,1,0,0,0,2,2,2,2,0,1,1,2,84.48,3482.85,0
1,0,0,0,39,1,2,1,0,2,0,0,2,2,1,0,2,110.32,2688.45,0
0,0,0,0,28,1,0,2,1,1,1,1,1,1,2,1,1,47.21,435.25,0
1,0,0,1,31,1,0,1,0,2,0,0,2,2,0,1,2,115.0,2448.75,1
0,0,1,0,32,1,0,2,1,1,1,1,1,1,1,0,3,32.65,307.0,0
1,0,1,0,65,0,1,0,0,0,0,0,2,2,1,1,1,78.67,2689.35,0
1,1,1,0,37,1,0,1,0,0,0,0,0,2,0,0,0,107.48,1329.2,1
0,0,1,0,72,1,2,2,1,1,1,1,1,1,2,0,3,50.71,1281.25,0
1,0,1,1,72,0,1,0,2,0,2,2,2,0,2,0,3,81.65,3527.0,0
1,0,1,0,67,1,0,1,2,0,0,0,2,0,0,0,2,101.0,4348.65,1
0,0,0,0,41,1,0,2,1,1,1,1,1,1,2,1,3,50.91,561.15,0
0,0,0,0,10,1,0,2,1,1,1,1,1,1,0,0,3,43.35,63.6,0
0,0,1,0,71,1,2,0,2,2,2,2,0,2,2,1,3,96.58,5129.3,0
0,0,1,0,56,1,0,1,0,0,0,2,2,2,2,1,1,115.14,4285.8,0
1,1,1,0,9,0,1,0,0,0,0,0,2,0,0,1,3,57.94,93.7,1
0,0,1,0,72,1,2,0,0,2,2,2,2,2,2,1,1,112.2,5894.5,0
0,1,0,0,11,0,1,0,0,0,0,0,0,0,0,0,3,34.25,25.05,1
0,0,1,1,64,1,0,2,1,1,1,1,1,1,2,0,1,26.31,1160.75,0
1,0,1,1,45,1,0,1,0,2,2,0,2,0,0,1,2,103.55,3091.75,0
0,0,0,0,22,1,0,0,2,0,0,0,0,0,0,1,2,69.31,365.55,1
0,0,1,1,23,1,0,2,1,1,1,1,1,1,0,0,3,45.52,272.95,0
1,0,1,1,68,0,1,0,0,0,2,2,2,2,2,0,0,70.99,3632.0,0
1,1,0,0,24,0,1,0,0,2,0,0,0,0,0,1,1,52.69,381.2,0
1,0,0,0,63,1,0,2,1,1,1,1,1,1,2,1,0,51.98,1035.5,0
0,0,1,1,11,1,0,2,1,1,1,1,1,1,2,0,3,25.51,52.0,0
0,1,1,0,57,0,1,0,0,2,2,0,2,2,0,0,1,74.46,2342.2,1
0,0,0,0,18,1,0,1,0,2,2,0,0,0,0,0,2,119.91,653.9,0
0,0,0,0,14,1,0,2,1,1,1,1,1,1,1,0,3,34.56,71.2,0
0,0,1,1,41,1,0,0,0,2,0,0,2,2,1,1,0,82.96,1498.2,1
1,0,1,0,50,1,2,1,0,2,2,0,2,2,1,1,0,130.17,4178.65,0
0,0,0,0,72,1,2,2,1,1,1,1,1,1,2,0,0,41.26,1821.8,0
1,0,1,0,69,1,2,1,0,2,2,0,2,2,0,1,2,132.91,5278.15,1
0,0,0,0,57,1,2,0,0,2,0,2,2,2,2,1,3,119.4,4024.2,0
1,0,0,0,10,1,0,0,0,0,0,0,0,2,0,1,2,75.85,55.25,0
0,0,1,0,72,1,2,0,2,2,2,2,2,2,2,0,0,129.95,6520.8,0
1,0,0,1,55,1,0,2,1,1,1,1,1,1,1,1,0,36.78,854.9,0
0,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,0,136.26,8308.9,0
0,0,0,0,16,1,0,2,1,1,1,1,1,1,0,0,3,32.32,109.2,0
0,0,0,0,7,1,0,2,1,1,1,1,1,1,0,1,1,36.05,92.05,0
1,0,1,0,61,1,2,0,0,2,2,0,0,2,1,1,1,88.64,3420.5,0
0,0,0,0,8,1,2,1,0,0,0,0,2,2,0,1,2,117.16,93.85,1
0,0,1,1,72,1,0,0,2,0,0,2,2,0,1,0,3,75.83,4068.0,0
0,0,0,0,30,1,0,2,1,1,1,1,1,1,1,0,1,35.91,337.9,0
1,0,1,0,58,1,0,1,0,2,2,0,0,0,0,1,2,96.06,3168.75,0
0,0,1,1,56,0,1,0,2,0,2,0,0,0,1,0,1,62.55,1412.4,0
1,1,0,0,65,1,2,1,0,2,0,0,0,0,1,1,0,100.53,3974.7,0
1,0,1,0,52,1,2,1,0,2,0,0,0,0,0,1,2,101.18,3439.0,0
0,0,1,1,6,1,0,0,0,0,2,0,0,0,0,0,3,71.12,50.45,1
0,0,0,0,15,1,0,2,1,1,1,1,1,1,0,1,3,26.49,42.45,0
1,0,0,0,72,1,0,1,0,2,2,0,0,0,1,0,1,112.46,5461.45,0
0,0,1,1,33,1,2,2,1,1,1,1,1,1,2,0,3,37.3,571.75,0
1,0,1,0,72,1,2,0,2,0,2,2,0,2,2,0,1,104.42,5498.2,0
1,0,0,0,20,0,1,0,0,0,0,2,0,0,0,1,2,47.95,96.85,0
1,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,60.01,111.05,0
1,0,1,0,13,0,1,0,0,2,0,0,0,0,0,0,1,58.15,94.4,0
0,0,0,0,18,1,2,0,0,0,0,2,2,2,0,1,2,85.1,521.1,1
0,0,0,0,28,1,0,0,2,0,0,0,2,2,0,1,2,83.08,923.85,0
1,0,0,0,20,1,0,2,1,1,1,1,1,1,0,0,3,42.01,141.1,0
1,0,1,1,25,1,0,0,0,0,0,0,2,0,0,1,3,77.8,628.65,0
1,0,1,1,72,1,2,1,0,2,2,0,2,2,1,1,2,131.81,5576.3,0
0,0,0,0,21,1,2,1,0,0,0,0,2,2,0,1,2,119.93,1046.1,1
1,0,1,1,70,1,0,2,1,1,1,1,1,1,2,0,3,39.0,1245.6,0
0,0,0,0,32,1,0,0,2,2,2,2,2,2,0,0,3,105.29,1287.85,0
1,0,1,1,49,1,0,0,2,2,0,0,0,0,1,0,3,72.49,1939.35,0
1,1,1,0,13,0,1,0,0,0,2,0,0,0,0,1,2,61.24,118.25,0
0,0,1,1,34,1,0,2,1,1,1,1,1,1,2,0,3,31.84,452.55,0
0,0,0,0,66,0,1,0,2,2,2,2,0,0,1,0,1,63.95,2696.55,0
1,0,0,0,29,1,2,0,0,2,0,0,0,0,0,0,2,81.46,875.35,0
1,0,1,1,69,1,0,2,1,1,1,1,1,1,2,1,1,48.73,1267.05,0
0,0,1,1,41,1,0,2,1,1,1,1,1,1,2,0,1,34.31,494.9,0
1,0,0,0,25,1,0,0,0,0,0,2,0,0,0,1,3,61.69,799.0,0
0,0,1,0,59,1,2,1,2,2,0,0,2,2,1,0,0,116.62,5763.3,1
1,0,0,0,18,1,0,2,1,1,1,1,1,1,0,0,3,37.36,20.1,1
1,0,0,1,28,1,0,2,1,1,1,1,1,1,2,0,3,42.48,106.9,0
0,0,0,0,33,0,1,0,0,2,0,0,0,2,0,1,2,55.92,710.05,0
1,0,0,0,20,1,2,0,2,0,0,0,0,0,0,1,1,80.09,568.2,0
0,0,1,1,30,1,0,1,0,2,2,2,0,0,0,0,2,103.28,1900.25,1
1,0,0,0,16,1,0,0,0,0,0,0,2,0,0,0,3,80.03,159.15,1
0,0,0,0,72,1,2,1,0,2,2,2,2,2,2,1,0,132.78,8012.75,0
1,1,1,0,22,1,2,1,0,0,0,0,0,2,0,1,2,93.17,856.65,1
0,0,1,1,26,1,0,0,0,2,2,0,0,0,0,1,3,66.35,551.3,0
1,0,1,0,30,1,0,2,1,1,1,1,1,1,1,1,3,49.81,184.95,0
0,1,0,0,42,1,2,1,2,2,0,0,2,2,0,1,0,119.25,4056.75,1
1,0,1,1,30,1,2,0,2,0,0,2,0,0,1,1,3,88.92,1096.65,0
0,0,1,1,38,1,2,1,2,0,2,0,2,2,0,1,1,125.51,3684.95,0
1,1,0,0,24,1,0,1,0,2,2,0,2,2,0,1,2,113.92,1752.45,0
0,1,1,1,72,1,2,1,2,2,0,2,2,2,1,1,1,136.6,7210.85,0
