gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1,1,1,0,46,1,2,1,0,0,2,0,2,2,0,1,2,117.57,5447.82,1
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,80.06,80.06,1
1,0,1,0,71,1,0,0,2,0,0,2,0,0,2,0,0,63.71,4416.67,0
1,0,0,0,43,1,2,1,0,0,0,0,0,0,0,1,1,89.67,3762.29,0
1,0,1,0,50,0,1,0,2,0,0,2,2,0,1,1,0,51.99,2559.62,0
0,0,0,0,13,1,2,1,0,0,0,0,0,0,0,1,3,89.07,1186.89,1
1,0,1,1,19,1,0,1,0,2,0,2,2,2,1,0,0,115.63,2183.8,1
0,0,0,0,41,1,2,1,0,0,2,0,2,2,0,0,0,116.55,4743.38,0
0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,82.67,82.67,1
0,0,0,0,24,0,1,0,0,2,2,0,2,2,0,1,1,64.11,1468.29,1
0,0,1,0,40,1,2,0,0,2,0,0,2,0,1,0,0,75.29,3104.79,0
0,0,1,1,3,1,2,0,0,2,2,0,2,0,0,1,0,82.74,281.17,0
0,0,0,0,37,1,2,0,2,0,0,0,2,0,1,0,0,75.6,2745.5,0
0,0,1,1,67,1,2,1,2,0,2,2,2,2,2,1,1,125.42,8253.3,1
0,0,1,1,32,1,2,1,0,2,0,0,2,2,0,1,2,113.77,3556.0,0
0,0,1,0,6,1,0,0,0,0,0,2,0,0,0,1,2,58.55,322.62,1
0,0,1,1,32,1,2,1,2,0,0,0,2,0,0,0,2,105.39,3413.2,0
0,0,0,0,59,1,2,1,0,2,2,0,0,0,0,1,2,98.96,5883.3,0
0,0,1,0,30,1,0,0,0,2,2,2,0,2,1,0,0,81.61,2554.51,0
1,0,0,1,20,1,0,2,1,1,1,1,1,1,0,1,2,22.64,437.14,1
0,0,1,1,27,1,2,2,1,1,1,1,1,1,2,0,2,28.21,877.39,0
0,1,0,0,20,1,2,1,2,0,0,0,0,0,0,1,2,94.83,1822.15,1
1,0,0,1,9,1,0,2,1,1,1,1,1,1,1,0,3,23.79,225.14,0
0,0,1,1,68,1,2,0,2,2,2,0,2,0,1,1,1,87.36,6178.36,0
0,0,1,1,69,1,2,0,2,0,0,2,0,0,2,0,1,71.43,4722.72,0
1,0,0,0,26,1,2,1,0,0,2,2,0,0,0,1,3,99.52,2693.6,0
1,0,1,1,69,1,0,2,1,1,1,1,1,1,2,0,0,23.56,1606.23,0
1,0,0,0,11,1,0,2,1,1,1,1,1,1,2,0,3,23.78,269.84,0
1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,3,60.51,60.51,0
1,0,1,1,10,1,0,2,1,1,1,1,1,1,1,0,3,24.49,290.24,0
0,0,1,1,55,1,2,0,2,2,0,2,0,2,1,1,0,90.46,5092.55,0
1,0,0,0,44,1,0,0,2,0,0,2,2,0,1,0,2,77.63,3293.26,0
1,1,1,0,46,1,0,1,0,0,0,0,0,2,0,1,2,93.58,4196.0,1
1,0,1,1,69,1,0,0,2,2,2,0,0,0,2,1,0,69.55,4737.69,0
1,1,0,0,11,1,0,1,0,0,0,0,0,2,0,1,2,94.06,1047.44,0
0,0,1,0,11,1,2,1,0,2,0,0,2,2,0,1,2,117.35,1317.74,1
1,0,0,0,29,1,0,0,0,0,2,0,0,0,0,0,0,58.05,1569.65,0
0,0,1,0,57,1,2,1,2,0,0,0,2,2,0,1,2,118.12,6515.72,0
1,0,0,0,28,1,0,2,1,1,1,1,1,1,1,0,1,21.56,631.55,0
0,0,0,0,42,1,0,0,2,0,2,0,0,0,0,0,1,65.43,2944.85,0
0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,24.07,45.11,1
1,0,0,1,23,0,1,0,2,2,0,2,0,0,1,0,0,47.44,1105.61,0
0,0,1,1,18,1,0,2,1,1,1,1,1,1,0,0,3,23.6,411.96,0
1,0,1,1,62,1,2,2,1,1,1,1,1,1,1,0,0,29.07,1730.37,0
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,82.34,82.34,1
1,0,0,0,16,1,2,1,0,0,0,2,0,2,0,1,1,103.94,1690.76,1
0,0,0,0,3,1,2,1,0,0,0,0,2,2,0,1,2,115.12,347.87,1
1,0,0,0,67,1,2,0,2,2,2,2,2,2,1,1,0,106.27,7064.74,0
1,0,0,0,62,1,0,2,1,1,1,1,1,1,2,1,1,23.24,1393.06,0
0,0,1,0,57,1,2,1,0,2,2,0,2,2,0,1,1,122.12,6919.84,1
1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,2,83.51,175.46,0
0,0,1,1,23,1,2,0,2,0,2,2,2,0,2,1,0,88.96,2028.75,0
0,0,0,1,25,0,1,0,2,0,0,2,0,0,2,0,0,40.47,975.02,0
0,1,0,0,72,1,2,1,0,2,2,2,2,2,2,1,0,125.19,9003.43,0
0,0,1,0,2,1,2,1,0,0,0,0,2,0,0,1,2,99.16,158.15,0
0,0,0,0,8,1,0,2,1,1,1,1,1,1,1,1,0,23.38,163.15,0
0,0,0,0,5,1,2,0,0,0,0,0,0,0,0,1,3,60.64,299.54,1
1,0,0,0,35,0,1,0,0,0,2,0,2,2,0,0,2,57.68,1994.91,0
1,0,0,0,24,1,2,2,1,1,1,1,1,1,1,0,2,28.91,696.41,0
0,0,1,1,2,1,0,1,0,0,0,0,0,0,0,1,2,83.28,157.79,0
1,0,1,1,72,1,2,1,2,2,2,2,0,2,2,1,1,123.11,9074.64,0
0,0,0,0,41,1,2,1,2,2,2,2,2,0,0,1,2,126.0,5066.49,0
1,0,0,1,4,1,0,0,2,0,0,0,0,0,0,0,2,58.61,260.85,1
1,0,0,0,26,1,0,1,0,2,0,0,0,0,1,0,0,89.67,2396.88,0
1,0,0,0,7,1,0,1,0,2,0,0,2,2,0,1,2,111.11,788.68,1
0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,2,82.41,82.41,1
0,0,1,1,4,1,2,0,0,2,0,2,0,0,0,1,3,69.67,267.77,0
1,0,0,0,48,1,0,0,0,2,2,2,2,2,2,0,1,93.72,4479.99,0
1,1,0,0,2,1,2,1,0,0,0,0,2,2,0,1,2,108.19,226.81,1
0,1,1,0,12,1,0,0,2,0,2,2,2,2,1,1,2,91.11,1085.75,0
1,0,1,0,60,1,2,1,2,0,2,2,2,2,0,1,0,127.03,7628.6,0
1,0,0,0,55,1,0,0,2,0,2,2,0,0,2,1,2,70.04,3757.59,0
1,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,3,34.12,34.12,0
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,23.46,23.46,0
1,0,0,0,4,1,2,1,0,0,0,0,0,0,0,1,2,90.82,380.84,1
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,29.21,29.21,1
0,0,0,0,42,1,0,0,0,0,2,2,0,2,2,0,1,79.5,3302.75,0
0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,57.76,57.76,0
1,0,0,0,7,1,2,1,0,0,2,0,2,0,0,1,1,105.84,748.46,1
1,0,0,0,3,1,0,1,0,0,2,0,0,0,0,1,1,85.64,270.53,0
0,0,1,0,72,1,2,0,2,2,2,0,2,2,2,1,1,95.84,6863.67,0
1,0,0,0,15,1,2,0,0,0,0,0,0,0,0,1,2,56.8,868.55,0
1,0,1,0,4,1,0,1,0,0,0,0,2,0,0,1,2,93.78,358.77,1
0,0,0,0,11,1,2,2,1,1,1,1,1,1,1,0,2,29.52,287.19,0
0,0,0,0,5,1,2,2,1,1,1,1,1,1,0,0,3,30.32,160.56,0
0,1,0,0,1,1,0,0,2,0,2,0,0,0,0,1,2,64.5,64.5,1
1,0,1,0,72,1,2,1,2,0,2,2,2,2,2,1,1,131.61,9779.8,0
0,0,1,0,55,1,2,1,0,2,0,0,0,0,0,1,1,91.48,5019.73,0
0,0,1,1,40,1,2,2,1,1,1,1,1,1,0,1,2,30.51,1254.64,0
0,0,1,0,57,1,0,2,1,1,1,1,1,1,2,0,0,23.38,1310.43,0
1,0,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,92.09,92.09,1
1,0,1,0,1,1,0,1,2,0,0,0,2,2,0,1,2,112.08,112.08,1
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,29.53,29.53,1
1,1,1,1,52,1,2,0,0,2,2,0,2,2,1,1,2,93.64,4725.02,0
1,1,0,0,41,1,2,1,0,0,2,0,2,2,0,1,2,113.73,4840.32,1
1,0,1,0,43,1,0,0,0,0,0,0,2,0,1,1,3,66.34,2815.18,0
0,0,1,1,47,1,0,2,1,1,1,1,1,1,2,0,0,23.07,1064.25,0
1,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,58.83,160.2,0
1,1,1,1,66,1,2,0,2,2,2,2,2,0,2,0,1,94.22,6116.71,1
1,0,1,1,55,1,0,0,0,0,2,2,0,0,2,1,1,65.36,3690.63,0
1,0,0,0,29,1,0,2,1,1,1,1,1,1,1,0,3,22.85,633.59,0
0,0,0,1,12,1,2,1,0,0,0,0,2,0,0,1,2,100.11,1151.21,0
0,0,1,0,66,1,2,1,0,2,2,0,2,2,0,1,2,123.96,8173.9,0
1,1,0,0,35,1,2,1,0,0,2,0,2,2,0,1,2,119.94,4135.6,1
1,1,1,0,10,1,2,1,0,0,2,0,0,2,0,1,2,107.3,1092.51,1
1,0,1,1,27,1,2,1,0,0,0,0,0,0,0,1,0,88.63,2256.88,0
0,0,0,0,58,1,0,1,0,0,0,2,2,2,0,1,2,111.15,6785.41,0
1,0,1,0,54,1,0,1,2,2,2,2,2,2,2,0,0,126.27,7030.03,1
1,0,0,0,9,1,0,2,1,1,1,1,1,1,0,0,3,23.65,213.01,0
1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,0,1,22.97,33.68,1
1,0,0,0,6,1,0,1,0,0,0,0,0,0,0,1,2,79.83,502.52,0
0,1,0,0,26,1,0,1,0,0,0,0,2,2,0,1,2,107.57,2772.4,1
0,0,0,0,9,1,0,2,1,1,1,1,1,1,0,0,3,23.76,218.39,0
1,0,1,0,8,1,0,0,0,2,2,0,0,0,0,1,3,63.29,515.37,0
1,0,0,0,12,1,0,1,0,0,0,0,2,0,0,1,2,97.66,1093.51,0
0,0,0,0,15,1,2,0,0,0,0,0,0,0,0,1,2,56.99,788.78,1
1,0,1,0,43,1,2,0,2,0,2,0,2,2,1,1,2,92.5,4130.88,0
1,0,0,0,42,1,2,1,0,0,0,2,2,2,0,1,2,118.33,4981.99,0
0,0,0,0,31,1,2,0,2,0,2,2,0,0,0,0,1,77.45,2367.12,1
0,0,0,1,66,1,2,1,2,0,2,2,0,0,2,1,1,104.74,6829.18,0
0,1,0,0,18,1,2,1,0,2,0,2,0,0,0,1,2,101.08,1781.32,1
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,23.53,23.53,0
1,0,1,0,61,1,2,1,0,2,0,2,2,0,2,1,2,108.7,6513.16,1
1,0,0,0,10,1,2,1,0,2,0,0,0,0,0,0,2,92.52,923.71,0
1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,84.43,84.43,1
0,1,0,0,18,1,0,1,0,2,0,0,0,0,0,1,2,85.67,1583.51,0
1,0,1,0,24,1,2,1,0,2,2,0,2,2,0,1,2,125.26,3043.1,1
0,0,1,1,3,1,0,2,1,1,1,1,1,1,0,0,3,22.99,65.14,0
1,0,0,0,50,1,0,2,1,1,1,1,1,1,1,0,1,24.16,1186.05,0
1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,51.81,51.81,0
1,0,0,0,2,1,0,0,2,0,0,2,0,0,0,1,3,65.26,104.63,0
1,0,0,0,17,1,0,2,1,1,1,1,1,1,1,1,0,23.02,411.86,0
1,0,1,1,69,1,2,1,0,2,2,0,2,2,2,1,2,122.57,8519.22,0
1,0,1,0,72,1,2,0,2,2,2,2,2,2,2,1,1,102.23,7262.82,0
0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,1,2,85.58,242.4,1
1,1,1,1,50,1,2,0,2,2,2,0,0,2,2,1,0,89.02,4528.08,0
0,0,0,0,53,1,0,2,1,1,1,1,1,1,2,0,3,23.75,1229.72,0
0,0,1,0,58,1,2,1,2,2,0,2,2,2,2,1,1,126.7,7425.11,0
1,0,0,0,46,0,1,0,2,0,0,0,0,0,1,1,0,36.31,1758.41,0
1,1,1,0,72,1,2,1,2,2,2,2,2,2,0,1,1,131.26,9372.65,0
0,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,87.47,87.47,1
0,0,1,1,6,1,2,1,0,2,2,0,2,0,0,1,3,109.85,605.88,0
1,0,1,0,72,1,2,0,2,2,2,2,0,2,2,0,0,93.92,6864.94,0
1,0,0,0,4,1,0,0,0,0,0,0,0,2,0,1,3,65.86,284.06,0
0,0,1,1,52,1,0,2,1,1,1,1,1,1,2,0,3,22.71,1211.08,0
0,0,0,0,2,1,0,2,1,1,1,1,1,1,1,0,3,23.88,40.63,0
0,0,1,0,65,1,0,2,1,1,1,1,1,1,2,0,0,22.6,1541.87,0
1,1,1,0,43,1,2,1,0,2,0,0,2,2,0,1,2,120.22,5223.45,1
1,0,1,0,4,1,2,1,0,2,0,0,2,2,0,1,2,116.87,490.13,1
1,1,1,0,25,1,2,1,2,0,0,0,0,2,1,1,2,103.34,2526.83,1
0,0,1,0,51,1,2,0,0,2,0,2,2,2,1,1,1,90.78,4560.21,0
1,0,0,0,12,1,2,0,0,0,2,0,2,2,0,0,0,87.71,970.41,0
0,0,1,1,57,1,0,0,2,0,0,0,2,2,1,1,0,82.3,4594.63,1
0,0,1,1,24,1,0,2,1,1,1,1,1,1,1,0,3,23.72,635.96,0
0,0,1,0,64,1,2,0,0,0,2,2,0,0,1,0,0,67.75,4361.47,0
0,0,0,0,4,1,0,1,0,2,2,2,2,2,1,1,2,123.51,518.94,1
0,0,0,0,26,1,2,1,0,0,2,0,2,2,0,1,0,119.64,3095.03,0
0,0,1,1,15,1,0,2,1,1,1,1,1,1,0,0,3,23.88,338.65,0
1,1,1,0,64,1,2,2,1,1,1,1,1,1,2,0,1,29.99,2035.4,0
1,1,1,0,36,1,2,1,0,2,0,0,2,2,0,1,2,113.19,4030.39,1
0,0,1,0,27,1,2,1,0,0,0,0,2,2,0,0,1,110.69,2869.28,0
1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,3,84.78,84.78,1
0,0,0,0,35,1,2,0,2,0,2,2,2,2,1,1,1,99.35,3595.06,1
1,0,0,0,4,1,0,1,0,0,2,0,0,0,0,1,2,88.44,336.09,1
0,0,1,1,8,1,0,0,0,0,0,0,0,0,0,1,2,53.82,487.59,0
1,0,0,0,10,1,0,2,1,1,1,1,1,1,0,1,1,23.53,233.67,0
0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,3,56.66,119.42,0
0,0,1,0,58,1,2,1,2,2,2,0,2,2,2,1,0,128.47,7212.35,1
1,0,1,0,51,1,0,0,2,2,2,2,2,2,2,1,1,97.43,4786.24,0
0,0,1,1,46,1,0,2,1,1,1,1,1,1,2,1,3,22.29,1000.8,0
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,0,23.24,23.24,0
1,0,0,0,46,1,2,1,0,0,0,0,0,0,0,0,0,87.25,3894.59,0
0,0,1,0,50,1,2,1,2,2,0,2,2,2,0,1,0,129.18,6368.62,0
1,0,1,1,53,1,0,0,0,2,0,2,2,0,0,0,1,77.07,3988.58,0
1,0,1,0,61,1,2,1,0,2,2,2,2,2,0,1,2,131.61,8226.38,0
1,0,0,0,5,1,0,2,1,1,1,1,1,1,0,0,0,24.18,109.54,0
1,0,0,0,47,1,0,0,2,2,2,2,2,2,1,1,0,100.5,4783.81,0
0,0,0,0,54,1,2,1,0,2,2,0,2,0,1,1,0,111.87,6046.94,0
1,0,0,1,19,0,1,0,0,0,0,0,0,0,0,1,1,30.34,677.58,0
0,0,0,1,26,1,0,1,0,2,2,2,2,2,2,1,2,124.76,3212.44,0
1,0,1,1,70,1,2,2,1,1,1,1,1,1,2,0,3,29.31,2056.2,0
1,0,1,0,17,1,2,1,0,2,2,0,2,2,0,1,2,119.75,2034.78,0
0,0,0,0,30,1,2,1,0,2,0,0,2,2,0,1,2,117.99,3513.52,1
0,0,0,1,1,1,2,2,1,1,1,1,1,1,0,0,3,28.08,28.08,0
0,0,1,1,19,1,2,2,1,1,1,1,1,1,2,0,3,30.51,579.04,0
0,0,1,0,26,1,0,0,0,2,2,0,2,2,2,1,1,87.52,2269.18,0
0,0,1,1,21,1,0,1,0,2,0,0,0,0,0,1,0,87.42,1848.45,1
1,0,1,0,50,1,2,1,0,2,0,0,2,2,1,1,2,114.82,5678.23,0
0,0,1,0,68,0,1,0,2,0,2,0,2,2,1,1,2,63.25,4329.74,0
1,0,0,0,3,1,2,1,0,0,2,0,2,2,0,1,0,117.32,344.68,1
1,0,1,1,9,1,0,1,0,0,2,2,2,2,0,0,2,120.39,1133.24,0
0,0,1,1,51,0,1,0,2,0,0,2,0,0,2,0,0,40.04,2086.11,0
0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,1,2,51.79,480.26,0
1,1,1,1,41,1,2,1,0,2,2,2,2,2,1,1,2,132.43,5364.37,1
1,0,0,0,22,1,2,1,0,2,0,0,2,2,0,1,2,116.1,2786.81,0
0,0,1,1,21,0,1,0,2,0,2,0,2,2,1,1,2,65.45,1353.47,1
1,0,1,1,71,1,2,1,2,2,2,2,2,2,2,1,0,134.51,9617.54,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,52.97,52.97,1
1,0,1,1,26,1,2,0,0,0,2,2,2,2,1,1,1,97.69,2481.73,0
1,0,1,0,71,1,2,0,2,2,0,2,0,0,2,0,0,75.06,5393.82,0
1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,1,52.46,206.32,0
0,0,0,0,12,1,2,1,2,0,0,0,0,0,0,1,2,92.44,1159.8,0
0,0,1,0,18,1,2,1,0,0,0,2,2,0,0,1,2,106.08,1904.08,0
0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,1,2,88.28,250.18,0
0,1,1,0,72,1,2,1,2,2,0,0,2,2,1,1,0,124.11,8917.83,0
1,0,0,0,11,1,0,1,0,2,0,0,0,0,0,0,2,88.08,958.31,1
0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,1,95.1,95.1,1
1,0,0,0,13,1,0,2,1,1,1,1,1,1,1,0,1,23.12,311.04,0
0,0,1,0,72,1,2,1,0,2,2,2,2,2,1,1,2,126.84,9415.66,1
1,0,1,0,42,1,2,0,2,0,0,0,0,0,1,0,1,67.0,2850.64,0
0,0,0,0,17,1,0,2,1,1,1,1,1,1,0,0,1,23.58,407.3,0
0,1,0,0,7,1,0,0,0,2,0,0,0,0,0,1,3,61.35,501.47,0
0,0,1,0,68,1,2,1,2,2,2,2,2,2,2,0,3,140.16,9442.41,0
1,0,1,1,56,1,2,2,1,1,1,1,1,1,2,0,0,28.53,1656.75,0
0,0,1,1,38,1,0,2,1,1,1,1,1,1,1,0,3,23.75,876.86,0
0,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,2,137.17,10005.88,0
0,0,0,0,48,1,2,2,1,1,1,1,1,1,1,0,1,29.47,1378.35,0
0,1,1,0,52,1,2,1,2,2,2,0,2,2,0,1,2,129.16,6686.45,0
0,0,1,1,35,1,0,2,1,1,1,1,1,1,1,0,3,23.02,830.3,0
1,0,1,0,67,1,2,1,0,2,2,2,2,2,2,1,0,132.07,8979.05,0
0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,3,35.62,35.62,0
1,0,0,0,53,1,0,1,0,2,0,2,0,0,0,1,3,93.28,5032.15,0
1,0,1,1,34,1,0,2,1,1,1,1,1,1,0,0,3,24.79,757.77,0
0,0,0,0,3,0,1,0,0,0,0,0,2,0,0,0,1,41.43,128.24,1
0,0,1,0,1,1,0,1,0,0,0,0,2,0,0,0,2,93.95,93.95,1
1,0,0,0,19,1,0,1,0,0,2,2,2,0,0,0,3,105.38,1971.04,0
0,1,1,0,60,1,2,1,2,2,2,2,2,2,2,1,0,135.66,8096.04,0
1,0,0,0,11,1,0,2,1,1,1,1,1,1,2,0,1,23.38,266.83,0
0,0,0,0,47,1,2,1,0,2,2,0,2,2,0,1,2,123.7,5961.54,1
1,0,0,0,18,1,0,0,2,0,0,0,0,0,0,0,2,58.9,1042.95,1
0,0,1,1,60,1,2,1,2,2,2,2,2,2,2,0,1,135.33,7935.78,0
1,0,1,0,72,1,2,2,1,1,1,1,1,1,2,0,1,29.16,2203.62,0
1,0,0,0,39,1,0,2,1,1,1,1,1,1,1,0,3,23.19,922.02,0
0,0,1,0,59,1,0,1,2,0,2,0,0,0,1,1,1,95.77,5468.3,0
1,0,1,1,2,1,0,1,0,0,0,0,0,0,0,0,3,81.58,167.82,0
1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,79.6,79.6,1
1,0,1,1,20,1,0,1,0,0,0,0,2,2,0,1,2,104.96,2067.19,1
0,0,0,0,6,1,2,1,0,0,0,0,2,2,0,1,0,107.61,617.03,1
1,0,0,0,71,1,2,1,0,0,2,2,0,0,2,1,1,103.59,7399.72,0
0,0,1,0,24,1,2,0,2,2,2,0,0,0,0,0,3,79.45,1868.67,0
1,1,1,0,67,1,2,1,0,0,0,0,2,2,0,1,1,110.72,7110.96,0
1,0,0,0,1,1,0,1,0,0,0,0,0,2,0,1,3,95.92,95.92,1
0,0,1,1,48,1,2,1,0,0,0,0,0,2,1,1,3,95.78,4704.12,1
0,0,1,0,37,1,2,0,0,2,0,2,0,2,1,0,3,85.33,3146.36,0
1,0,0,0,11,0,1,0,0,2,2,0,0,0,0,0,3,41.3,456.53,0
1,0,1,0,3,1,0,2,1,1,1,1,1,1,0,1,1,24.61,61.24,1
0,0,1,0,18,1,0,1,0,0,2,0,2,2,0,1,1,112.26,2042.25,0
1,0,1,1,50,1,0,0,0,0,0,0,0,0,1,1,0,53.27,2652.85,0
0,0,1,1,67,1,2,1,2,0,2,2,2,2,1,1,2,127.26,8470.66,0
0,0,1,0,25,1,0,0,2,2,0,2,0,2,0,1,3,85.23,2204.35,0
0,1,0,0,2,1,2,1,0,0,2,0,0,0,0,1,2,90.43,172.18,1
1,0,0,0,9,1,0,2,1,1,1,1,1,1,0,0,1,23.25,213.26,0
0,0,0,1,10,0,1,0,2,2,0,2,0,0,1,0,3,47.61,486.74,0
0,0,1,0,70,1,0,2,1,1,1,1,1,1,2,0,1,23.51,1573.3,0
1,0,0,0,9,1,0,0,2,0,2,2,0,2,0,1,0,78.9,666.97,0
0,0,0,0,4,1,0,2,1,1,1,1,1,1,0,1,1,24.12,81.93,0
0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,3,59.05,142.62,0
0,0,0,1,1,1,0,1,0,0,0,0,0,2,0,0,2,92.9,92.9,1
1,0,0,0,19,0,1,0,0,0,0,0,0,0,0,1,0,29.2,543.82,0
1,0,1,1,7,1,0,2,1,1,1,1,1,1,0,1,0,23.6,203.59,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,50.51,50.51,1
1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,51.52,51.52,0
0,0,1,1,9,1,0,2,1,1,1,1,1,1,1,0,3,23.45,199.58,0
0,0,0,0,3,0,1,0,2,0,0,2,0,0,0,0,3,39.68,161.44,1
0,0,0,0,9,0,1,0,2,0,2,2,2,2,0,0,3,68.5,632.11,1
0,0,0,0,5,1,0,0,2,0,2,0,0,0,0,0,1,66.28,356.83,0
0,0,1,1,56,1,0,1,0,0,0,0,2,2,1,0,0,106.23,5936.25,0
0,0,0,1,18,1,2,0,2,0,0,0,0,0,0,0,3,66.54,1145.78,0
1,1,0,0,49,1,2,1,0,0,0,0,2,2,0,1,2,112.52,5518.73,1
1,0,1,0,70,1,2,0,2,2,2,2,2,0,2,0,3,91.42,6394.73,0
0,0,0,0,72,1,2,1,0,2,2,2,2,2,2,1,1,124.35,8984.07,0
0,1,0,0,6,1,0,1,0,0,2,0,0,0,0,0,2,88.02,513.58,1
1,1,1,0,17,1,2,1,0,0,0,0,2,2,0,1,2,111.88,1845.59,0
1,0,1,0,29,0,1,0,0,0,0,0,2,2,0,1,2,53.16,1543.12,0
0,0,1,0,6,1,2,1,0,2,2,0,2,2,0,1,2,122.33,633.35,1
1,0,1,0,63,1,2,1,0,0,2,0,2,2,2,0,2,118.11,7248.73,0
1,0,1,0,16,1,2,1,0,0,0,0,0,0,0,1,0,88.01,1530.44,1
1,0,0,0,59,1,0,0,0,0,2,0,0,2,1,1,0,73.54,4369.99,0
0,0,0,0,3,1,0,0,0,0,2,0,2,0,0,0,2,66.57,186.76,0
0,0,0,0,8,0,1,0,0,2,0,0,0,0,0,1,3,33.98,263.62,0
0,1,1,0,7,1,2,1,0,0,0,0,0,2,0,1,2,100.9,771.96,1
0,0,0,0,68,1,0,2,1,1,1,1,1,1,2,0,1,23.45,1724.68,0
0,0,1,1,68,1,2,1,2,0,2,2,2,2,2,0,1,130.86,8795.59,0
0,1,1,0,52,1,2,1,0,2,2,0,2,2,1,1,2,122.74,6479.36,0
1,0,1,1,72,1,2,1,2,2,0,2,2,2,2,1,1,124.07,9123.37,0
0,0,1,0,32,1,0,2,1,1,1,1,1,1,1,0,3,22.75,699.2,0
0,0,1,0,72,1,0,2,1,1,1,1,1,1,2,0,0,23.45,1665.16,0
1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,80.54,80.54,0
1,0,1,1,42,1,0,0,2,0,0,2,0,2,1,0,1,75.11,3258.44,0
0,0,0,0,25,1,2,2,1,1,1,1,1,1,2,0,1,28.48,796.31,1
1,0,0,0,45,1,0,0,2,0,0,0,0,0,0,1,0,60.54,2733.82,0
0,0,1,1,43,0,1,0,2,0,2,2,2,2,1,1,1,70.39,3077.09,0
1,0,1,0,37,1,2,0,2,0,2,0,2,2,1,0,3,91.3,3354.43,0
0,1,0,0,20,1,2,1,0,0,0,0,0,2,0,1,1,101.19,2037.44,1
0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,2,28.6,101.31,1
1,0,1,0,63,1,0,1,2,2,2,2,2,2,2,1,1,131.98,8038.06,0
1,0,0,0,3,1,0,1,0,0,0,0,2,2,0,0,3,106.77,279.76,0
1,0,1,1,66,1,2,2,1,1,1,1,1,1,2,1,1,29.44,1946.22,0
1,0,0,0,28,1,2,1,0,2,2,0,2,2,0,1,2,125.3,3532.11,1
0,1,0,0,8,1,2,1,0,0,0,0,0,2,0,0,2,99.14,809.56,0
1,0,0,1,71,1,2,2,1,1,1,1,1,1,2,0,3,29.1,1977.6,0
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,28.34,28.34,1
0,0,1,1,72,1,2,2,1,1,1,1,1,1,2,0,0,29.56,2187.61,0
1,1,1,0,16,1,0,0,2,2,0,0,0,0,0,1,0,62.87,950.95,0
1,0,1,0,66,1,2,1,2,2,2,2,0,0,2,0,3,113.15,7524.76,0
0,0,0,0,11,1,2,1,0,0,0,0,0,0,0,1,2,91.16,998.52,1
1,0,0,0,51,1,2,0,2,2,2,2,2,0,1,1,1,96.59,4911.34,0
0,0,0,1,8,0,1,0,2,0,0,0,0,2,0,1,2,44.71,384.13,0
1,0,0,0,14,1,0,1,0,0,0,0,2,2,0,1,2,107.89,1553.19,0
0,0,0,0,4,1,2,1,0,2,0,2,0,2,0,1,2,111.35,431.33,1
0,0,0,0,70,1,2,0,2,2,2,0,2,2,2,0,3,101.35,7168.41,0
